0.000000000000000000e+00,1.039351281075916233e+01
2.000400080016003206e-03,1.039017449902650725e+01
4.000800160032006413e-03,1.038684203105881743e+01
6.001200240048009185e-03,1.038351542575505881e+01
8.001600320064012825e-03,1.038019470179926351e+01
1.000200040008001647e-02,1.037687987768820719e+01
1.200240048009601837e-02,1.037357097171365972e+01
1.400280056011202201e-02,1.037026800196859533e+01
1.600320064012802565e-02,1.036697098634982339e+01
1.800360072014402929e-02,1.036367994255482827e+01
2.000400080016003293e-02,1.036039488808739861e+01
2.200440088017603657e-02,1.035711584025246701e+01
2.400480096019203674e-02,1.035384281615843349e+01
2.600520104020804038e-02,1.035057583271608017e+01
2.800560112022404402e-02,1.034731490665275722e+01
3.000600120024004766e-02,1.034406005448356858e+01
3.200640128025605130e-02,1.034081129254971110e+01
3.400680136027205147e-02,1.033756863697947281e+01
3.600720144028805858e-02,1.033433210372242428e+01
3.800760152030405875e-02,1.033110170852677001e+01
4.000800160032006586e-02,1.032787746695480813e+01
4.200840168033606603e-02,1.032465939437568281e+01
4.400880176035207314e-02,1.032144750596159000e+01
4.600920184036807331e-02,1.031824181670604190e+01
4.800960192038407348e-02,1.031504234139913834e+01
5.001000200040008059e-02,1.031184909465321198e+01
5.201040208041608076e-02,1.030866209088207874e+01
5.401080216043208787e-02,1.030548134431526641e+01
5.601120224044808804e-02,1.030230686899147763e+01
5.801160232046409515e-02,1.029913867876508782e+01
6.001200240048009532e-02,1.029597678729899535e+01
6.201240248049610243e-02,1.029282120807129175e+01
6.401280256051210260e-02,1.028967195437427407e+01
6.601320264052810971e-02,1.028652903930705165e+01
6.801360272054410294e-02,1.028339247579183358e+01
7.001400280056011005e-02,1.028026227656064151e+01
7.201440288057611716e-02,1.027713845415995308e+01
7.401480296059212427e-02,1.027402102095471648e+01
7.601520304060811750e-02,1.027090998912116326e+01
7.801560312062412461e-02,1.026780537065655352e+01
8.001600320064013172e-02,1.026470717736752469e+01
8.201640328065612495e-02,1.026161542088519418e+01
8.401680336067213206e-02,1.025853011265137305e+01
8.601720344068813917e-02,1.025545126393262230e+01
8.801760352070414628e-02,1.025237888580648438e+01
9.001800360072013951e-02,1.024931298917096001e+01
9.201840368073614662e-02,1.024625358474326120e+01
9.401880376075215373e-02,1.024320068305959452e+01
9.601920384076814696e-02,1.024015429447555015e+01
9.801960392078415407e-02,1.023711442916668624e+01
1.000200040008001612e-01,1.023408109712760528e+01
1.020204040808161683e-01,1.023105430817316019e+01
1.040208041608321615e-01,1.022803407194233927e+01
1.060212042408481686e-01,1.022502039788760086e+01
1.080216043208641757e-01,1.022201329529012703e+01
1.100220044008801829e-01,1.021901277324973911e+01
1.120224044808961761e-01,1.021601884069013444e+01
1.140228045609121832e-01,1.021303150635297818e+01
1.160232046409281903e-01,1.021005077880839274e+01
1.180236047209441835e-01,1.020707666644429779e+01
1.200240048009601906e-01,1.020410917747821067e+01
1.220244048809761978e-01,1.020114831994061433e+01
1.240248049609922049e-01,1.019819410170014606e+01
1.260252050410081981e-01,1.019524653043854912e+01
1.280256051210242052e-01,1.019230561366526366e+01
1.300260052010402123e-01,1.018937135871927779e+01
1.320264052810562194e-01,1.018644377275718149e+01
1.340268053610722265e-01,1.018352286276234508e+01
1.360272054410882059e-01,1.018060863555131057e+01
1.380276055211042130e-01,1.017770109776146370e+01
1.400280056011202201e-01,1.017480025585188308e+01
1.420284056811362272e-01,1.017190611611450457e+01
1.440288057611522343e-01,1.016901868466998771e+01
1.460292058411682414e-01,1.016613796746078435e+01
1.480296059211842485e-01,1.016326397025605033e+01
1.500300060012002279e-01,1.016039669866206552e+01
1.520304060812162350e-01,1.015753615809914479e+01
1.540308061612322421e-01,1.015468235383159268e+01
1.560312062412482492e-01,1.015183529093939718e+01
1.580316063212642563e-01,1.014899497433597553e+01
1.600320064012802634e-01,1.014616140876636585e+01
1.620324064812962706e-01,1.014333459880118937e+01
1.640328065613122499e-01,1.014051454884240933e+01
1.660332066413282570e-01,1.013770126312368980e+01
1.680336067213442641e-01,1.013489474570882010e+01
1.700340068013602712e-01,1.013209500048854395e+01
1.720344068813762783e-01,1.012930203118261119e+01
1.740348069613922855e-01,1.012651584135105409e+01
1.760352070414082926e-01,1.012373643437962656e+01
1.780356071214242719e-01,1.012096381348035834e+01
1.800360072014402790e-01,1.011819798170632012e+01
1.820364072814562861e-01,1.011543894193888526e+01
1.840368073614722932e-01,1.011268669688841726e+01
1.860372074414883004e-01,1.010994124910064684e+01
1.880376075215043075e-01,1.010720260095983392e+01
1.900380076015203146e-01,1.010447075467220124e+01
1.920384076815362939e-01,1.010174571228301588e+01
1.940388077615523010e-01,1.009902747567110204e+01
1.960392078415683081e-01,1.009631604655009696e+01
1.980396079215843153e-01,1.009361142646380749e+01
2.000400080016003224e-01,1.009091361679484677e+01
2.020404080816163295e-01,1.008822261875467774e+01
2.040408081616323366e-01,1.008553843339470824e+01
2.060412082416483437e-01,1.008286106159809137e+01
2.080416083216643230e-01,1.008019050408660355e+01
2.100420084016803302e-01,1.007752676140990644e+01
2.120424084816963373e-01,1.007486983396169045e+01
2.140428085617123444e-01,1.007221972196795612e+01
2.160432086417283515e-01,1.006957642549068055e+01
2.180436087217443586e-01,1.006693994442941609e+01
2.200440088017603657e-01,1.006431027851295745e+01
2.220444088817763451e-01,1.006168742732294774e+01
2.240448089617923522e-01,1.005907139025790364e+01
2.260452090418083593e-01,1.005646216657060776e+01
2.280456091218243664e-01,1.005385975533857135e+01
2.300460092018403735e-01,1.005126415548707541e+01
2.320464092818563806e-01,1.004867536577126153e+01
2.340468093618723877e-01,1.004609338478872438e+01
2.360472094418883671e-01,1.004351821097100661e+01
2.380476095219043742e-01,1.004094984259954337e+01
2.400480096019203813e-01,1.003838827777614284e+01
2.420484096819363884e-01,1.003583351445597671e+01
2.440488097619523955e-01,1.003328555042899062e+01
2.460492098419684026e-01,1.003074438332233420e+01
2.480496099219844097e-01,1.002821001060623018e+01
2.500500100020003891e-01,1.002568242958700395e+01
2.520504100820163962e-01,1.002316163741335586e+01
2.540508101620324033e-01,1.002064763107186707e+01
2.560512102420484104e-01,1.001814040739363598e+01
2.580516103220644175e-01,1.001563996304499504e+01
2.600520104020804246e-01,1.001314629453445271e+01
2.620524104820964317e-01,1.001065939821372552e+01
2.640528105621124388e-01,1.000817927027430443e+01
2.660532106421284460e-01,1.000570590674966098e+01
2.680536107221444531e-01,1.000323930351220625e+01
2.700540108021604602e-01,1.000077945627782583e+01
2.720544108821764118e-01,9.998326360604128382e+00
2.740548109621924189e-01,9.995880011892085193e+00
2.760552110422084260e-01,9.993440405381722513e+00
2.780556111222244331e-01,9.991007536159855817e+00
2.800560112022404402e-01,9.988581399152840490e+00
2.820564112822564473e-01,9.986161989127337435e+00
2.840568113622724544e-01,9.983749300699269469e+00
2.860572114422884615e-01,9.981343328323770692e+00
2.880576115223044686e-01,9.978944066299265003e+00
2.900580116023204758e-01,9.976551508770212351e+00
2.920584116823364829e-01,9.974165649722653626e+00
2.940588117623524900e-01,9.971786482987827327e+00
2.960592118423684971e-01,9.969414002239188832e+00
2.980596119223845042e-01,9.967048200996034168e+00
