0.000000000000000000e+00,0.000000000000000000e+00
2.000250031253906872e-03,0.000000000000000000e+00
4.000500062507813745e-03,1.161591648891502571e+00
6.000750093761720617e-03,1.161591648891502571e+00
8.001000125015627490e-03,1.141912918781378128e+00
1.000125015626953523e-02,1.122316084911952228e+00
1.200150018752344123e-02,1.102801684437482832e+00
1.400175021877734724e-02,1.083370198298112985e+00
1.600200025003125498e-02,1.064022051962067117e+00
1.800225028128516272e-02,1.044757616230401087e+00
2.000250031253907046e-02,1.025577208099725857e+00
2.200275034379297473e-02,1.006481091678354867e+00
2.400300037504688247e-02,9.874694791513550785e-01
2.600325040630079021e-02,9.685425317902156550e-01
2.800350043755469448e-02,9.497003610029530751e-01
3.000375046880860222e-02,9.309430294204533718e-01
3.200400050006250996e-02,9.122705520152385450e-01
3.400425053131641423e-02,8.936828972487746992e-01
3.600450056257032544e-02,8.751799882437351075e-01
3.800475059382422971e-02,8.567617039777106758e-01
4.000500062507814092e-02,8.384278804949596431e-01
4.200525065633204519e-02,8.201783121331298609e-01
4.400550068758594946e-02,8.020127527618803320e-01
4.600575071883986067e-02,7.839309170304249452e-01
4.800600075009376494e-02,7.659324816214483356e-01
5.000625078134766921e-02,7.480170865086843701e-01
5.200650081260158042e-02,7.301843362157847128e-01
5.400675084385548469e-02,7.124338010741854132e-01
5.600700087510938896e-02,6.947650184777958149e-01
5.800725090636330017e-02,6.771774941325759967e-01
6.000750093761720444e-02,6.596707032990347663e-01
6.200775096887111565e-02,6.422440920259725461e-01
6.400800100012501992e-02,6.248970783738243551e-01
6.600825103137893113e-02,6.076290536260793296e-01
6.800850106263282846e-02,5.904393834874261948e-01
7.000875109388673967e-02,5.733274092673293909e-01
7.200900112514065088e-02,5.562924490478997619e-01
7.400925115639454821e-02,5.393337988348974044e-01
7.600950118764845942e-02,5.224507336910726440e-01
7.800975121890237063e-02,5.056425088507943144e-01
8.001000125015628184e-02,4.889083608152512417e-01
8.201025128141017917e-02,4.722475084276354651e-01
8.401050131266409038e-02,4.556591539274270630e-01
8.601075134391800159e-02,4.391424839835586513e-01
8.801100137517189892e-02,4.226966707056940553e-01
9.001125140642581013e-02,4.063208726334724963e-01
9.201150143767972134e-02,3.900142357031541884e-01
9.401175146893361867e-02,3.737758941916357047e-01
9.601200150018752988e-02,3.576049716373421172e-01
9.801225153144144109e-02,3.415005817381066011e-01
1.000125015626953384e-01,3.254618292257110412e-01
1.020127515939492496e-01,3.094878107171753490e-01
1.040130016252031608e-01,2.935776155426549350e-01
