0.000000000000000000e+00,0.000000000000000000e+00
2.000400080016003206e-03,0.000000000000000000e+00
4.000800160032006413e-03,1.161591648891502571e+00
6.001200240048009185e-03,1.161591648891502571e+00
8.001600320064012825e-03,1.141912918781378128e+00
1.000200040008001647e-02,1.122316084911952228e+00
1.200240048009601837e-02,1.102801684437482832e+00
1.400280056011202201e-02,1.083370198298112985e+00
1.600320064012802565e-02,1.064022051962067117e+00
1.800360072014402929e-02,1.044757616230401087e+00
2.000400080016003293e-02,1.025577208099725857e+00
2.200440088017603657e-02,1.006481091678354867e+00
2.400480096019203674e-02,9.874694791513550785e-01
2.600520104020804038e-02,9.685425317902156550e-01
2.800560112022404402e-02,9.497003610029530751e-01
3.000600120024004766e-02,9.309430294204533718e-01
3.200640128025605130e-02,9.122705520152385450e-01
3.400680136027205147e-02,8.936828972487746992e-01
3.600720144028805858e-02,8.751799882437351075e-01
3.800760152030405875e-02,8.567617039777106758e-01
4.000800160032006586e-02,8.384278804949596431e-01
4.200840168033606603e-02,8.201783121331298609e-01
4.400880176035207314e-02,8.020127527618803320e-01
4.600920184036807331e-02,7.839309170304249452e-01
4.800960192038407348e-02,7.659324816214483356e-01
5.001000200040008059e-02,7.480170865086843701e-01
5.201040208041608076e-02,7.301843362157847128e-01
5.401080216043208787e-02,7.124338010741854132e-01
5.601120224044808804e-02,6.947650184777958149e-01
5.801160232046409515e-02,6.771774941325759967e-01
6.001200240048009532e-02,6.596707032990347663e-01
6.201240248049610243e-02,6.422440920259725461e-01
6.401280256051210260e-02,6.248970783738243551e-01
6.601320264052810971e-02,6.076290536260793296e-01
6.801360272054410294e-02,5.904393834874261948e-01
7.001400280056011005e-02,5.733274092673293909e-01
7.201440288057611716e-02,5.562924490478997619e-01
7.401480296059212427e-02,5.393337988348974044e-01
7.601520304060811750e-02,5.224507336910726440e-01
7.801560312062412461e-02,5.056425088507943144e-01
8.001600320064013172e-02,4.889083608152512417e-01
8.201640328065612495e-02,4.722475084276354651e-01
8.401680336067213206e-02,4.556591539274270630e-01
8.601720344068813917e-02,4.391424839835586513e-01
8.801760352070414628e-02,4.226966707056940553e-01
9.001800360072013951e-02,4.063208726334724963e-01
9.201840368073614662e-02,3.900142357031541884e-01
9.401880376075215373e-02,3.737758941916357047e-01
9.601920384076814696e-02,3.576049716373421172e-01
9.801960392078415407e-02,3.415005817381066011e-01
1.000200040008001612e-01,3.254618292257110412e-01
1.020204040808161683e-01,3.094878107171753490e-01
1.040208041608321615e-01,2.935776155426549350e-01
1.060212042408481686e-01,2.777303265500650764e-01
1.080216043208641757e-01,2.619450208864521068e-01
1.100220044008801829e-01,2.462207707561723802e-01
1.120224044808961761e-01,2.305566441560886193e-01
1.140228045609121832e-01,2.149517055878907290e-01
1.160232046409281903e-01,1.994050167477046664e-01
1.180236047209441835e-01,1.839156371933112766e-01
1.200240048009601906e-01,1.684826249890747363e-01
1.220244048809761978e-01,1.531050373289732924e-01
1.240248049609922049e-01,1.377819311378719602e-01
1.260252050410081981e-01,1.225123636515243475e-01
1.280256051210242052e-01,1.072953929753829305e-01
1.300260052010402123e-01,9.213007862281508142e-02
1.320264052810562194e-01,7.701548203279623417e-02
1.340268053610722265e-01,6.195066706766438891e-02
1.360272054410882059e-01,4.693470049112963283e-02
1.380276055211042130e-01,3.196665242705065690e-02
1.400280056011202201e-01,1.704559679923722815e-02
1.420284056811362272e-01,2.170611752755235990e-03
1.440288057611522343e-01,-1.265921994293561781e-02
1.460292058411682414e-01,-2.744481050855174242e-02
1.480296059211842485e-01,-4.218706678695488543e-02
1.500300060012002279e-01,-5.688688989198331658e-02
1.520304060812162350e-01,-7.154517487391875985e-02
1.540308061612322421e-01,-8.616281040101808619e-02
1.560312062412482492e-01,-1.007406784568135594e-01
1.580316063212642563e-01,-1.152796540527336600e-01
1.600320064012802634e-01,-1.297806049556494146e-01
1.620324064812962706e-01,-1.442443914299609831e-01
1.640328065613122499e-01,-1.586718659938221587e-01
1.660332066413282570e-01,-1.730638731891004922e-01
1.680336067213442641e-01,-1.874212493646761901e-01
1.700340068013602712e-01,-2.017448224727463879e-01
1.720344068813762783e-01,-2.160354118776450227e-01
1.740348069613922855e-01,-2.302938281769743023e-01
1.760352070414082926e-01,-2.445208730344656245e-01
1.780356071214242719e-01,-2.587173390243605597e-01
1.800360072014402790e-01,-2.728840094869153798e-01
1.820364072814562861e-01,-2.870216583946266775e-01
1.840368073614722932e-01,-3.011310502288833679e-01
1.860372074414883004e-01,-3.152129398666458360e-01
1.880376075215043075e-01,-3.292680724769028178e-01
1.900380076015203146e-01,-3.432971834264741950e-01
1.920384076815362939e-01,-3.573009981948955804e-01
1.940388077615523010e-01,-3.712802322980597869e-01
1.960392078415683081e-01,-3.852355912203004884e-01
1.980396079215843153e-01,-3.991677703546105960e-01
2.000400080016003224e-01,-4.130774549506601168e-01
2.020404080816163295e-01,-4.269653200704485729e-01
2.040408081616323366e-01,-4.408320305511227999e-01
2.060412082416483437e-01,-4.546782409748533205e-01
2.080416083216643230e-01,-4.685045956453827154e-01
2.100420084016803302e-01,-4.823117285710359914e-01
2.120424084816963373e-01,-4.961002634539447009e-01
2.140428085617123444e-01,-5.098708136851783923e-01
2.160432086417283515e-01,-5.236239823456305675e-01
2.180436087217443586e-01,-5.373603622122828938e-01
