0.000000000000000000e+00,0.000000000000000000e+00
2.000250031253906872e-03,0.000000000000000000e+00
4.000500062507813745e-03,1.161591648891502571e+00
6.000750093761720617e-03,1.161591648891502571e+00
8.001000125015627490e-03,1.151008387167240077e+00
1.000125015626953523e-02,1.140294097441210130e+00
1.200150018752344123e-02,1.129451884483889001e+00
1.400175021877734724e-02,1.118484785596988162e+00
1.600200025003125498e-02,1.107395772311681847e+00
1.800225028128516272e-02,1.096187752039699204e+00
2.000250031253907046e-02,1.084863569678657269e+00
2.200275034379297473e-02,1.073426009172893547e+00
2.400300037504688247e-02,1.061877795031155980e+00
2.600325040630079021e-02,1.050221593802185716e+00
2.800350043755469448e-02,1.038460015509560908e+00
3.000375046880860222e-02,1.026595615046876242e+00
3.200400050006250996e-02,1.014630893534311795e+00
3.400425053131641423e-02,1.002568299637889737e+00
3.600450056257032544e-02,9.904102308522266807e-01
3.800475059382422971e-02,9.781590347480173531e-01
4.000500062507814092e-02,9.658170101851293321e-01
4.200525065633204519e-02,9.533864084923826532e-01
4.400550068758594946e-02,9.408694346148784859e-01
4.600575071883986067e-02,9.282682482298708626e-01
4.800600075009376494e-02,9.155849648319900336e-01
5.000625078134766921e-02,9.028216567888136534e-01
5.200650081260158042e-02,8.899803543675539608e-01
5.400675084385548469e-02,8.770630467336633096e-01
5.600700087510938896e-02,8.640716829222165885e-01
5.800725090636330017e-02,8.510081727828722187e-01
6.000750093761720444e-02,8.378743878990602134e-01
6.200775096887111565e-02,8.246721624822443975e-01
6.400800100012501992e-02,8.114032942419187044e-01
6.600825103137893113e-02,7.980695452320352157e-01
6.800850106263282846e-02,7.846726426745751493e-01
7.000875109388673967e-02,7.712142797608344535e-01
7.200900112514065088e-02,7.576961164312223662e-01
7.400925115639454821e-02,7.441197801339425322e-01
7.600950118764845942e-02,7.304868665634619562e-01
7.800975121890237063e-02,7.167989403790685499e-01
8.001000125015628184e-02,7.030575359042940953e-01
8.201025128141017917e-02,6.892641578076199593e-01
8.401050131266409038e-02,6.754202817650860613e-01
8.601075134391800159e-02,6.615273551052802681e-01
8.801100137517189892e-02,6.475867974372144786e-01
9.001125140642581013e-02,6.336000012616260779e-01
9.201150143767972134e-02,6.195683325660816809e-01
9.401175146893361867e-02,6.054931314044693647e-01
9.601200150018752988e-02,5.913757124612428751e-01
9.801225153144144109e-02,5.772173656008744436e-01
1.000125015626953384e-01,5.630193564029621900e-01
1.020127515939492496e-01,5.487829266833958997e-01
1.040130016252031608e-01,5.345092950019387779e-01
